home_team,home_score,away_team,away_score,game_date,game_time,timezone,season,week,game_id,score_diff,is_dome,is_primetime,moon_phase,home_planet_strength,away_planet_strength,home_zodiac_strength,away_zodiac_strength,beneficial_aspects,malefic_aspects,home_nakshatra_score,away_nakshatra_score,planetary_alignment
BAL,24,CIN,21,2018-11-18,13:00,US/Eastern,2018,0,401030894,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,21,OAK,23,2018-11-18,14:05,US/Arizona,2018,0,401030970,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,22,DEN,23,2018-11-18,13:05,US/Pacific,2018,0,401030969,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,48,PHI,7,2018-11-18,15:25,US/Central,2018,0,401030963,41,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,25,MIN,20,2018-11-18,19:20,US/Central,2018,0,401030903,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,54,KC,51,2018-11-19,20:15,US/Eastern,2018,0,401030972,3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,16,CHI,23,2018-11-22,12:30,US/Eastern,2018,0,401030905,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,31,WSH,23,2018-11-22,15:30,US/Central,2018,0,401030925,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,31,ATL,17,2018-11-22,19:20,US/Central,2018,0,401030923,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,24,JAX,21,2018-11-25,13:00,US/Eastern,2018,0,401030919,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,20,CLE,35,2018-11-25,13:00,US/Eastern,2018,0,401030921,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,13,NE,27,2018-11-25,13:00,US/Eastern,2018,0,401030904,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,25,NYG,22,2018-11-25,13:00,US/Eastern,2018,0,401030914,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,27,SF,9,2018-11-25,13:00,US/Eastern,2018,0,401030902,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,27,SEA,30,2018-11-25,13:00,US/Eastern,2018,0,401030920,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,34,OAK,17,2018-11-25,13:00,US/Eastern,2018,0,401030916,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,45,ARI,10,2018-11-25,13:05,US/Pacific,2018,0,401030912,35,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,24,PIT,17,2018-11-25,14:25,US/Mountain,2018,0,401030911,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,27,MIA,24,2018-11-25,16:25,US/Eastern,2018,0,401030906,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,24,GB,17,2018-11-25,19:20,US/Central,2018,0,401030908,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,34,TEN,17,2018-11-26,19:15,US/Central,2018,0,401030762,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,13,NO,10,2018-11-29,19:20,US/Central,2018,0,401030899,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,16,BAL,26,2018-12-02,13:00,US/Eastern,2018,0,401030928,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,10,DEN,24,2018-12-02,13:00,US/Eastern,2018,0,401030955,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,16,LAR,30,2018-12-02,13:00,US/Eastern,2018,0,401030957,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,17,ARI,20,2018-12-02,12:00,US/Central,2018,0,401030965,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,21,BUF,17,2018-12-02,13:00,US/Eastern,2018,0,401030954,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,30,CHI,27,2018-12-02,13:00,US/Eastern,2018,0,401030953,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,24,CAR,17,2018-12-02,13:00,US/Eastern,2018,0,401030968,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,6,IND,0,2018-12-02,13:00,US/Eastern,2018,0,401030962,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,29,CLE,13,2018-12-02,12:00,US/Central,2018,0,401030964,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,26,NYJ,22,2018-12-02,15:05,US/Central,2018,0,401030960,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,33,KC,40,2018-12-02,13:05,US/Pacific,2018,0,401030935,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,24,MIN,10,2018-12-02,16:25,US/Eastern,2018,0,401030959,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,43,SF,16,2018-12-02,13:25,US/Pacific,2018,0,401030958,27,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,30,LAC,33,2018-12-02,20:20,US/Eastern,2018,0,401030951,-3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,28,WSH,13,2018-12-03,20:15,US/Eastern,2018,0,401030871,15,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,30,JAX,9,2018-12-06,19:20,US/Central,2018,0,401030724,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,23,NYJ,27,2018-12-09,13:00,US/Eastern,2018,0,401030750,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,26,CAR,20,2018-12-09,13:00,US/Eastern,2018,0,401030823,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,34,ATL,20,2018-12-09,12:00,US/Central,2018,0,401030825,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,27,BAL,24,2018-12-09,12:00,US/Central,2018,0,401030764,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,34,NE,33,2018-12-09,13:00,US/Eastern,2018,0,401030761,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,14,NO,28,2018-12-09,13:00,US/Eastern,2018,0,401030758,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,16,NYG,40,2018-12-09,13:00,US/Eastern,2018,0,401030753,-24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,21,IND,24,2018-12-09,12:00,US/Central,2018,0,401030813,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,26,CIN,21,2018-12-09,13:05,US/Pacific,2018,0,401030851,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,20,DEN,14,2018-12-09,13:05,US/Pacific,2018,0,401030827,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,29,PHI,23,2018-12-09,15:25,US/Central,2018,0,401030854,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,24,PIT,21,2018-12-09,13:25,US/Pacific,2018,0,401030863,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,3,DET,17,2018-12-09,14:25,US/Arizona,2018,0,401030860,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,15,LAR,6,2018-12-09,19:20,US/Central,2018,0,401030817,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,21,MIN,7,2018-12-10,17:15,US/Pacific,2018,0,401030867,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,28,LAC,29,2018-12-13,19:20,US/Central,2018,0,401030874,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,22,HOU,29,2018-12-15,16:30,US/Eastern,2018,0,401030891,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,16,CLE,17,2018-12-15,18:20,US/Mountain,2018,0,401030876,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,40,ARI,14,2018-12-16,13:00,US/Eastern,2018,0,401030900,26,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,14,DET,13,2018-12-16,13:00,US/Eastern,2018,0,401030896,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,24,GB,17,2018-12-16,12:00,US/Central,2018,0,401030893,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,30,OAK,16,2018-12-16,13:00,US/Eastern,2018,0,401030909,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,23,DAL,0,2018-12-16,13:00,US/Eastern,2018,0,401030927,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,41,MIA,17,2018-12-16,12:00,US/Central,2018,0,401030918,24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,0,TEN,17,2018-12-16,13:00,US/Eastern,2018,0,401030915,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,13,WSH,16,2018-12-16,13:00,US/Eastern,2018,0,401030924,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,20,TB,12,2018-12-16,13:00,US/Eastern,2018,0,401030898,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,26,SEA,23,2018-12-16,13:05,US/Pacific,2018,0,401030950,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,17,NE,10,2018-12-16,16:25,US/Eastern,2018,0,401030956,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,23,PHI,30,2018-12-16,20:20,US/Eastern,2018,0,401030961,-7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,9,NO,12,2018-12-17,20:15,US/Eastern,2018,0,401030967,-3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,25,WSH,16,2018-12-22,15:30,US/Central,2018,0,401030868,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,10,BAL,22,2018-12-22,17:20,US/Pacific,2018,0,401030897,-12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,26,CIN,18,2018-12-23,13:00,US/Eastern,2018,0,401030872,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,27,TB,20,2018-12-23,12:00,US/Central,2018,0,401030875,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,9,MIN,27,2018-12-23,13:00,US/Eastern,2018,0,401030877,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,28,NYG,27,2018-12-23,13:00,US/Eastern,2018,0,401030861,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,7,JAX,17,2018-12-23,13:00,US/Eastern,2018,0,401030866,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,24,BUF,12,2018-12-23,13:00,US/Eastern,2018,0,401030892,12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,38,GB,44,2018-12-23,13:00,US/Eastern,2018,0,401030870,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,32,HOU,30,2018-12-23,13:00,US/Eastern,2018,0,401030864,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,10,ATL,24,2018-12-23,13:00,US/Eastern,2018,0,401030895,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,9,LAR,31,2018-12-23,14:05,US/Arizona,2018,0,401030907,-22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,9,CHI,14,2018-12-23,13:05,US/Pacific,2018,0,401030901,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,31,PIT,28,2018-12-23,15:25,US/Central,2018,0,401030913,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,38,KC,31,2018-12-23,17:20,US/Pacific,2018,0,401030917,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,27,DEN,14,2018-12-24,17:15,US/Pacific,2018,0,401030926,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,42,MIA,17,2018-12-30,13:00,US/Eastern,2018,0,401030722,25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,0,DET,31,2018-12-30,12:00,US/Central,2018,0,401030757,-31,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,38,NYJ,3,2018-12-30,13:00,US/Eastern,2018,0,401030765,35,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,14,CAR,33,2018-12-30,12:00,US/Central,2018,0,401030768,-19,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,35,DAL,36,2018-12-30,13:00,US/Eastern,2018,0,401030812,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,32,ATL,34,2018-12-30,13:00,US/Eastern,2018,0,401030820,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,20,JAX,3,2018-12-30,12:00,US/Central,2018,0,401030759,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,9,LAC,23,2018-12-30,14:25,US/Mountain,2018,0,401030824,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,35,OAK,3,2018-12-30,15:25,US/Central,2018,0,401030760,32,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,48,SF,32,2018-12-30,16:25,US/Eastern,2018,0,401030850,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,10,CHI,24,2018-12-30,15:25,US/Central,2018,0,401030763,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,16,CIN,13,2018-12-30,16:25,US/Eastern,2018,0,401030818,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,27,ARI,24,2018-12-30,13:25,US/Pacific,2018,0,401030856,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,0,PHI,24,2018-12-30,16:25,US/Eastern,2018,0,401030727,-24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,26,CLE,24,2018-12-30,16:25,US/Eastern,2018,0,401030719,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,17,IND,33,2018-12-30,19:20,US/Central,2018,0,401030755,-16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,7,IND,21,2019-01-05,15:35,US/Central,2018,0,401038952,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,24,SEA,22,2019-01-05,19:15,US/Central,2018,0,401038953,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,17,LAC,23,2019-01-06,13:05,US/Eastern,2018,0,401038955,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,15,PHI,16,2019-01-06,15:40,US/Central,2018,0,401038954,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,31,IND,13,2019-01-12,15:35,US/Central,2018,0,401038957,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,30,DAL,22,2019-01-12,20:15,US/Eastern,2018,0,401038956,8,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,41,LAC,28,2019-01-13,13:05,US/Eastern,2018,0,401038959,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,20,PHI,14,2019-01-13,15:40,US/Central,2018,0,401038958,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,23,LAR,26,2019-01-20,14:05,US/Central,2018,0,401038118,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,31,NE,37,2019-01-20,17:40,US/Central,2018,0,401038850,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NFC,7,AFC,26,2019-01-27,15:00,US/Eastern,2018,0,401038851,-19,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,3,NE,13,2019-02-03,18:30,US/Eastern,2018,0,401038115,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,3,GB,10,2019-09-05,19:20,US/Central,2019,0,401127913,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,13,TEN,43,2019-09-08,13:00,US/Eastern,2019,0,401127928,-30,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,10,BAL,59,2019-09-08,13:00,US/Eastern,2019,0,401127954,-49,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,28,ATL,12,2019-09-08,12:00,US/Central,2019,0,401127961,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,16,BUF,17,2019-09-08,13:00,US/Eastern,2019,0,401127963,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,32,WSH,27,2019-09-08,13:00,US/Eastern,2019,0,401127968,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,27,LAR,30,2019-09-08,13:00,US/Eastern,2019,0,401127923,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,26,KC,40,2019-09-08,13:00,US/Eastern,2019,0,401127931,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,30,IND,24,2019-09-08,13:05,US/Pacific,2019,0,401127972,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,21,CIN,20,2019-09-08,13:05,US/Pacific,2019,0,401127995,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,35,NYG,17,2019-09-08,15:25,US/Central,2019,0,401128007,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,27,DET,27,2019-09-08,13:25,US/Arizona,2019,0,401127999,0,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,17,SF,31,2019-09-08,16:25,US/Eastern,2019,0,401128010,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,33,PIT,3,2019-09-08,20:20,US/Eastern,2019,0,401127860,30,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,30,HOU,28,2019-09-09,18:10,US/Central,2019,0,401128021,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,24,DEN,16,2019-09-09,19:20,US/Pacific,2019,0,401128025,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,14,TB,20,2019-09-12,20:20,US/Eastern,2019,0,401128054,-6,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,17,SF,41,2019-09-15,13:00,US/Eastern,2019,0,401128066,-24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,13,LAC,10,2019-09-15,13:00,US/Eastern,2019,0,401128072,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,21,MIN,16,2019-09-15,12:00,US/Central,2019,0,401128098,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,17,IND,19,2019-09-15,12:00,US/Central,2019,0,401128114,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,0,NE,43,2019-09-15,13:00,US/Eastern,2019,0,401127862,-43,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,14,BUF,28,2019-09-15,13:00,US/Eastern,2019,0,401128106,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,26,SEA,28,2019-09-15,13:00,US/Eastern,2019,0,401128110,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,21,DAL,31,2019-09-15,13:00,US/Eastern,2019,0,401128115,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,23,ARI,17,2019-09-15,13:00,US/Eastern,2019,0,401128061,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,13,JAX,12,2019-09-15,12:00,US/Central,2019,0,401128101,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,10,KC,28,2019-09-15,13:05,US/Pacific,2019,0,401128118,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,14,CHI,16,2019-09-15,14:25,US/Mountain,2019,0,401128120,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,27,NO,9,2019-09-15,16:25,US/Eastern,2019,0,401128122,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,24,PHI,20,2019-09-15,20:20,US/Eastern,2019,0,401128124,4,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,3,CLE,23,2019-09-16,20:15,US/Eastern,2019,0,401128127,-20,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,20,TEN,7,2019-09-19,20:20,US/Eastern,2019,0,401127859,13,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,21,CIN,17,2019-09-22,13:00,US/Eastern,2019,0,401127915,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,31,MIA,6,2019-09-22,12:00,US/Central,2019,0,401127921,25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,27,DEN,16,2019-09-22,12:00,US/Central,2019,0,401127925,11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,27,ATL,24,2019-09-22,13:00,US/Eastern,2019,0,401127929,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,33,BAL,28,2019-09-22,12:00,US/Central,2019,0,401127953,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,34,OAK,14,2019-09-22,12:00,US/Central,2019,0,401127956,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,30,NYJ,14,2019-09-22,13:00,US/Eastern,2019,0,401127861,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,24,DET,27,2019-09-22,13:00,US/Eastern,2019,0,401127959,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,20,CAR,38,2019-09-22,13:05,US/Arizona,2019,0,401127962,-18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,31,NYG,32,2019-09-22,16:05,US/Eastern,2019,0,401127966,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,20,HOU,27,2019-09-22,13:25,US/Pacific,2019,0,401127970,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,24,PIT,20,2019-09-22,13:25,US/Pacific,2019,0,401127998,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,27,NO,33,2019-09-22,13:25,US/Pacific,2019,0,401127993,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,13,LAR,20,2019-09-22,20:20,US/Eastern,2019,0,401128125,-7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,15,CHI,31,2019-09-23,20:15,US/Eastern,2019,0,401128003,-16,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,27,PHI,34,2019-09-26,19:20,US/Central,2019,0,401127863,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,10,TEN,24,2019-09-29,13:00,US/Eastern,2019,0,401128016,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,10,NE,16,2019-09-29,13:00,US/Eastern,2019,0,401127866,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,30,KC,34,2019-09-29,13:00,US/Eastern,2019,0,401128023,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,24,OAK,31,2019-09-29,13:00,US/Eastern,2019,0,401128030,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,10,LAC,30,2019-09-29,13:00,US/Eastern,2019,0,401128055,-20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,24,WSH,3,2019-09-29,13:00,US/Eastern,2019,0,401128059,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,25,CLE,40,2019-09-29,13:00,US/Eastern,2019,0,401128018,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,10,CAR,16,2019-09-29,12:00,US/Central,2019,0,401128026,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,40,TB,55,2019-09-29,16:05,US/Eastern,2019,0,401128069,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,10,SEA,27,2019-09-29,13:05,US/Arizona,2019,0,401128064,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
