game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed,season_week,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_rest_days,away_rest_days,is_winter,is_warm_weather,weather_impact,point_differential,home_ppg,away_ppg,home_win,matchup_strength,home_last_game_score,home_momentum,home_form,away_last_game_score,away_momentum,away_form,home_division,away_division,is_division_game,is_conference_game,game_hour,is_primetime,is_afternoon,is_morning,is_weekend,home_win_pct,away_win_pct,win_pct_diff,is_favorite,season_home,week_home,team,score,is_home,rolling_score_recent,rolling_score_season,streak,season_away,week_away,team_away,score_away,is_home_away,rolling_score_recent_away,rolling_score_season_away,streak_away
30,2019,2,2019-09-16 00:20:00+00:00,Mercedes-Benz Stadium,,,,ATL,24,1-1,0.0,PHI,20,1-1,0.0,19.0,15.0,3.0,1.0,3-10,1-1,61.0,367.0,6.0,12.0,310.0,27/43,7.0,3.0,1-10,57.0,17.0,3.4,1-2,10-58,3.0,0.0,0.0,27:06,,,,,,,,,,,,,2019_2,0,0,0,0.0,7,7,False,True,False,4,15.0,23.2,1,19.1,,,,,,,NFC_SOUTH,NFC_EAST,False,True,0,False,False,True,False,0.0,0.0,0.0,False,2019,2,ATL,24,1,18.0,18.0,1.0,2019,2,PHI,20,0,26.0,26.0,-1.0
31,2019,2,2019-09-17 00:15:00+00:00,MetLife Stadium,,,,NYJ,3,0-2,0.0,CLE,23,1-1,0.0,13.0,6.0,4.0,3.0,2-14,0-2,59.0,262.0,4.4,12.0,169.0,23/31,4.8,0.0,4-32,93.0,24.0,3.9,0-1,12-89,1.0,1.0,0.0,30:19,,,,,,,,,,,,,2019_2,0,0,0,0.0,8,8,False,True,False,-20,15.6,19.2,0,17.4,16.0,-13.0,-13.0,,,,AFC_EAST,AFC_NORTH,False,True,0,False,False,True,False,0.0,0.0,0.0,False,2019,2,NYJ,3,1,9.5,9.5,-1.0,2019,2,CLE,23,0,18.0,18.0,1.0
32,2019,3,2019-09-20 00:20:00+00:00,EverBank Stadium,,,,JAX,20,1-2,0.0,TEN,7,1-2,0.0,12.0,8.0,2.0,2.0,2-11,0-1,50.0,292.0,5.8,12.0,204.0,20/30,6.8,0.0,0-0,88.0,20.0,4.4,1-2,4-30,0.0,0.0,0.0,24:44,,,,,,,,,,,,,2019_3,0,0,0,0.0,4,4,False,True,False,13,17.6,15.0,1,16.3,26.0,-6.0,-6.0,13.0,-6.0,-6.0,AFC_SOUTH,AFC_SOUTH,True,True,0,False,False,True,False,0.5,0.5,0.0,False,2019,3,JAX,20,1,19.333333333333332,19.333333333333332,1.0,2019,3,TEN,7,0,22.333333333333332,22.333333333333332,-2.0
33,2019,3,2019-09-22 17:00:00+00:00,Lincoln Financial Field,,,,PHI,24,1-2,0.0,DET,27,2-0-1,0.0,22.0,11.0,6.0,5.0,7-13,0-2,69.0,373.0,5.4,12.0,246.0,19/36,6.3,0.0,3-13,127.0,30.0,4.2,3-4,4-30,2.0,2.0,0.0,32:18,,,,,,,,,,,,,2019_3,0,0,0,0.0,6,7,False,True,False,-3,19.6,17.2,0,18.4,32.0,-8.0,-8.0,27.0,0.0,0.0,NFC_EAST,NFC_NORTH,False,True,17,False,True,False,True,0.0,0.0,0.0,False,2019,3,PHI,24,1,25.333333333333332,25.333333333333332,1.0,2019,3,DET,27,0,22.333333333333332,22.333333333333332,1.0
34,2019,3,2019-09-22 17:00:00+00:00,Gillette Stadium,,,,NE,30,3-0,0.0,NYJ,14,0-3,0.0,21.0,17.0,2.0,2.0,6-15,0-0,73.0,381.0,5.2,14.0,313.0,30/45,6.8,1.0,1-7,68.0,27.0,2.5,3-4,8-70,2.0,1.0,0.0,35:14,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,5,False,True,False,16,20.2,18.2,1,19.2,33.0,-3.0,-3.0,,,,AFC_EAST,AFC_EAST,True,True,17,False,True,False,True,0.0,0.0,0.0,False,2019,3,NE,30,1,35.333333333333336,35.333333333333336,-1.0,2019,3,NYJ,14,0,11.0,11.0,1.0
35,2019,3,2019-09-22 17:00:00+00:00,U.S. Bank Stadium,,,,MIN,34,2-1,0.0,OAK,14,1-2,0.0,23.0,8.0,10.0,5.0,5-9,0-0,59.0,385.0,6.5,10.0,174.0,15/21,8.3,0.0,0-0,211.0,38.0,5.6,3-4,6-59,0.0,0.0,0.0,31:32,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,6,False,True,False,20,22.2,17.0,1,19.6,28.0,6.0,6.0,,,,NFC_NORTH,,False,False,17,False,True,False,True,0.5,0.0,0.5,True,2019,3,MIN,34,1,26.0,26.0,1.0,2019,3,OAK,14,0,16.0,16.0,1.0
36,2019,3,2019-09-22 17:00:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,33,3-0,0.0,BAL,28,2-1,0.0,27.0,14.0,9.0,4.0,5-9,0-1,63.0,503.0,8.0,10.0,363.0,27/37,9.6,0.0,1-11,140.0,25.0,5.6,3-4,4-31,0.0,0.0,0.0,27:16,,,,,,,,,,,,,2019_3,0,0,0,0.0,6,7,False,True,False,5,28.2,18.0,1,23.1,,,,10.0,18.0,18.0,AFC_WEST,AFC_NORTH,False,True,17,False,True,False,True,0.0,0.5,-0.5,False,2019,3,KC,33,1,33.666666666666664,33.666666666666664,1.0,2019,3,BAL,28,0,36.666666666666664,36.666666666666664,1.0
37,2019,3,2019-09-22 17:00:00+00:00,AT&T Stadium,,,,DAL,31,3-0,0.0,MIA,6,0-3,0.0,28.0,12.0,15.0,1.0,5-10,0-0,67.0,476.0,7.1,12.0,241.0,19/32,7.3,1.0,1-5,235.0,34.0,6.9,4-5,8-100,1.0,0.0,0.0,30:56,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,7,False,True,False,25,30.4,17.8,1,24.1,35.0,-4.0,-4.0,,,,NFC_EAST,AFC_EAST,False,False,17,False,True,False,True,0.5,0.0,0.5,True,2019,3,DAL,31,1,32.333333333333336,32.333333333333336,-2.0,2019,3,MIA,6,0,5.333333333333333,5.333333333333333,1.0
38,2019,3,2019-09-22 17:00:00+00:00,Lambeau Field,,,,GB,27,3-0,0.0,DEN,16,0-3,0.0,16.0,8.0,7.0,1.0,2-9,0-0,52.0,312.0,6.0,11.0,235.0,17/29,8.1,0.0,0-0,77.0,23.0,3.3,2-2,7-53,0.0,0.0,0.0,24:26,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,6,False,True,False,11,31.0,15.6,1,23.3,21.0,6.0,6.0,24.0,-8.0,-8.0,NFC_NORTH,AFC_WEST,False,False,17,False,True,False,True,0.5,0.5,0.0,False,2019,3,GB,27,1,19.333333333333332,19.333333333333332,2.0,2019,3,DEN,16,0,15.333333333333334,15.333333333333334,1.0
39,2019,3,2019-09-22 17:00:00+00:00,Highmark Stadium,,,,BUF,21,3-0,0.0,CIN,17,0-3,0.0,25.0,12.0,11.0,2.0,5-13,0-0,73.0,416.0,5.7,13.0,241.0,23/36,6.5,1.0,1-2,175.0,36.0,4.9,2-4,7-55,2.0,1.0,0.0,36:54,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,7,False,True,False,4,29.2,16.2,1,22.7,,,,21.0,-4.0,-4.0,AFC_EAST,AFC_NORTH,False,True,17,False,True,False,True,0.0,0.5,-0.5,False,2019,3,BUF,21,1,22.0,22.0,-1.0,2019,3,CIN,17,0,18.0,18.0,-2.0
40,2019,3,2019-09-22 17:00:00+00:00,Lucas Oil Stadium,,,,IND,27,2-1,0.0,ATL,24,1-2,0.0,29.0,15.0,7.0,7.0,5-8,0-0,62.0,379.0,6.1,7.0,300.0,28/37,7.9,0.0,1-10,79.0,24.0,3.3,3-5,4-39,0.0,0.0,0.0,31:23,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,6,False,True,False,3,27.8,18.2,1,23.0,,,,28.0,-4.0,-4.0,AFC_SOUTH,NFC_SOUTH,False,False,17,False,True,False,True,0.0,0.0,0.0,False,2019,3,IND,27,1,23.333333333333332,23.333333333333332,1.0,2019,3,ATL,24,0,20.0,20.0,-1.0
41,2019,3,2019-09-22 20:05:00+00:00,State Farm Stadium,,,,ARI,20,0-2-1,0.0,CAR,38,1-2,0.0,21.0,9.0,10.0,2.0,9-17,1-1,73.0,248.0,3.4,11.0,127.0,30/43,2.5,2.0,8-46,121.0,22.0,5.5,2-3,7-52,2.0,0.0,0.0,31:44,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,9,False,True,False,-18,25.2,20.2,0,22.7,27.0,-7.0,-7.0,,,,NFC_WEST,NFC_SOUTH,False,True,20,True,False,False,True,0.0,0.0,0.0,False,2019,3,ARI,20,1,21.333333333333332,21.333333333333332,1.0,2019,3,CAR,38,0,26.333333333333332,26.333333333333332,1.0
42,2019,3,2019-09-22 20:05:00+00:00,Raymond James Stadium,,,,TB,31,1-2,0.0,NYG,32,1-2,0.0,24.0,16.0,6.0,2.0,4-14,1-1,73.0,499.0,6.8,13.0,355.0,23/37,8.7,1.0,4-25,144.0,32.0,4.5,1-5,4-30,1.0,0.0,0.0,33:12,,,,,,,,,,,,,2019_3,0,0,0,0.0,9,7,False,True,False,-1,25.2,25.4,0,25.299999999999997,17.0,14.0,14.0,35.0,-3.0,-3.0,NFC_SOUTH,NFC_EAST,False,True,20,True,False,False,True,0.5,0.0,0.5,True,2019,3,TB,31,1,22.666666666666668,22.666666666666668,2.0,2019,3,NYG,32,0,21.0,21.0,1.0
43,2019,3,2019-09-22 20:25:00+00:00,Lumen Field,,,,SEA,27,2-1,0.0,NO,33,2-1,0.0,26.0,18.0,5.0,3.0,5-14,1-4,76.0,514.0,6.8,13.0,406.0,32/50,8.1,0.0,0-0,108.0,26.0,4.2,4-5,7-53,1.0,1.0,0.0,31:33,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,7,False,True,False,-6,25.2,28.8,0,27.0,21.0,6.0,6.0,27.0,6.0,6.0,NFC_WEST,NFC_SOUTH,False,True,20,True,False,False,True,0.0,0.0,0.0,False,2019,3,SEA,27,1,25.333333333333332,25.333333333333332,-1.0,2019,3,NO,33,0,24.0,24.0,1.0
44,2019,3,2019-09-22 20:25:00+00:00,Dignity Health Sports Park,,,,LAC,20,1-2,0.0,HOU,27,2-1,0.0,22.0,17.0,3.0,2.0,5-15,2-3,69.0,366.0,5.3,10.0,293.0,31/46,5.7,0.0,5-25,73.0,18.0,4.1,2-3,7-69,1.0,1.0,0.0,31:48,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,7,False,True,False,-7,25.0,30.8,0,27.9,30.0,-10.0,-10.0,30.0,-3.0,-3.0,AFC_WEST,AFC_SOUTH,False,True,20,True,False,False,True,0.0,0.0,0.0,False,2019,3,LAC,20,1,20.0,20.0,1.0,2019,3,HOU,27,0,22.666666666666668,22.666666666666668,1.0
45,2019,3,2019-09-22 20:25:00+00:00,Levi's Stadium,,,,SF,24,3-0,0.0,PIT,20,0-3,0.0,26.0,14.0,9.0,3.0,6-11,0-0,73.0,436.0,6.0,14.0,268.0,23/32,8.1,2.0,1-9,168.0,40.0,4.2,3-6,5-71,5.0,3.0,0.0,36:17,,,,,,,,,,,,,2019_3,0,0,0,0.0,7,7,False,True,False,4,24.4,30.0,1,27.2,,,,33.0,-13.0,-13.0,NFC_WEST,AFC_NORTH,False,False,20,True,False,False,True,0.0,0.0,0.0,False,2019,3,SF,24,1,32.0,32.0,-1.0,2019,3,PIT,20,0,16.333333333333332,16.333333333333332,-1.0
46,2019,3,2019-09-23 00:20:00+00:00,Huntington Bank Field,,,,CLE,13,1-2,0.0,LAR,20,3-0,0.0,18.0,11.0,4.0,3.0,6-16,0-2,63.0,270.0,4.3,11.0,175.0,18/36,4.5,1.0,3-20,95.0,24.0,4.0,1-4,8-60,1.0,0.0,0.0,31:37,,,,,,,,,,,,,2019_3,0,0,0,0.0,6,7,False,True,False,-7,23.0,26.4,0,24.7,13.0,0.0,0.0,27.0,-7.0,-7.0,AFC_NORTH,NFC_WEST,False,False,0,False,False,True,False,0.5,0.0,0.5,True,2019,3,CLE,13,1,16.333333333333332,16.333333333333332,-1.0,2019,3,LAR,20,0,25.666666666666668,25.666666666666668,-2.0
47,2019,3,2019-09-24 00:15:00+00:00,Northwest Stadium,,,,WSH,15,0-3,0.0,CHI,31,2-1,0.0,25.0,20.0,2.0,3.0,3-9,2-3,68.0,356.0,5.2,11.0,287.0,30/43,6.1,3.0,4-45,69.0,21.0,3.3,2-5,9-61,5.0,2.0,0.0,28:24,,,,,,,,,,,,,2019_3,0,0,0,0.0,8,8,False,True,False,-16,19.8,26.2,0,23.0,21.0,-6.0,-6.0,14.0,17.0,17.0,,NFC_NORTH,False,False,0,False,False,True,False,0.0,0.0,0.0,False,2019,3,WSH,15,1,21.0,21.0,-2.0,2019,3,CHI,31,0,16.666666666666668,16.666666666666668,2.0
48,2019,4,2019-09-27 00:20:00+00:00,Lambeau Field,,,,GB,27,3-1,0.0,PHI,34,2-2,0.0,31.0,19.0,4.0,8.0,6-11,0-1,74.0,491.0,6.6,10.0,414.0,34/53,7.7,1.0,1-8,77.0,20.0,3.9,3-7,5-50,2.0,1.0,0.0,32:21,,,,,,,,,,,,,2019_4,0,0,0,0.0,4,4,False,True,False,-7,19.8,26.4,0,23.1,27.0,0.0,3.0,24.0,10.0,10.0,NFC_NORTH,NFC_EAST,False,True,0,False,False,True,False,0.3333333333333333,0.0,0.3333333333333333,True,2019,4,GB,27,1,21.25,21.25,-1.0,2019,4,PHI,34,0,27.5,27.5,2.0
49,2019,4,2019-09-29 17:00:00+00:00,Mercedes-Benz Stadium,,,,ATL,10,1-3,0.0,TEN,24,2-2,0.0,24.0,17.0,5.0,2.0,5-14,1-4,75.0,422.0,5.6,11.0,364.0,35/53,6.3,0.0,5-33,58.0,17.0,3.4,1-3,7-50,1.0,1.0,0.0,30:41,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,9,False,True,False,-14,17.8,25.8,0,21.8,24.0,-14.0,-14.0,20.0,4.0,-1.0,NFC_SOUTH,AFC_SOUTH,False,False,17,False,True,False,True,0.0,0.3333333333333333,-0.3333333333333333,False,2019,4,ATL,10,1,17.5,17.5,-2.0,2019,4,TEN,24,0,22.75,22.75,1.0
50,2019,4,2019-09-29 17:00:00+00:00,Highmark Stadium,,,,BUF,10,3-1,0.0,NE,16,4-0,0.0,23.0,13.0,6.0,4.0,2-13,1-2,71.0,375.0,5.3,14.0,240.0,22/44,4.9,4.0,5-40,135.0,22.0,6.1,1-2,8-76,4.0,0.0,0.0,32:40,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,7,False,True,False,-6,15.0,25.0,0,20.0,21.0,-11.0,-11.0,0.0,16.0,16.0,AFC_EAST,AFC_EAST,True,True,17,False,True,False,True,0.0,0.5,-0.5,False,2019,4,BUF,10,1,19.0,19.0,-2.0,2019,4,NE,16,0,30.5,30.5,-2.0
51,2019,4,2019-09-29 17:00:00+00:00,Ford Field,,,,DET,30,2-1-1,0.0,KC,34,4-0,0.0,29.0,17.0,8.0,4.0,5-13,0-0,73.0,447.0,6.1,13.0,261.0,21/34,6.9,0.0,4-30,186.0,35.0,5.3,3-6,8-48,2.0,2.0,0.0,33:55,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,7,False,True,False,-4,18.4,27.8,0,23.1,13.0,17.0,17.0,10.0,24.0,13.0,NFC_NORTH,AFC_WEST,False,False,17,False,True,False,True,0.0,0.3333333333333333,-0.3333333333333333,False,2019,4,DET,30,1,24.25,24.25,2.0,2019,4,KC,34,0,33.75,33.75,2.0
52,2019,4,2019-09-29 17:00:00+00:00,Lucas Oil Stadium,,,,IND,24,2-2,0.0,OAK,31,2-2,0.0,22.0,14.0,4.0,4.0,6-16,3-3,69.0,346.0,5.0,12.0,265.0,24/46,5.8,1.0,0-0,81.0,23.0,3.5,2-3,5-35,2.0,1.0,0.0,26:19,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,7,False,True,False,-7,20.2,27.8,0,24.0,27.0,-3.0,-3.0,34.0,-3.0,-3.0,AFC_SOUTH,,False,False,17,False,True,False,True,0.0,0.0,0.0,False,2019,4,IND,24,1,23.5,23.5,-1.0,2019,4,OAK,31,0,19.75,19.75,2.0
53,2019,4,2019-09-29 17:00:00+00:00,Hard Rock Stadium,,,,MIA,10,0-4,0.0,LAC,30,2-2,0.0,13.0,8.0,3.0,2.0,5-10,0-1,47.0,233.0,5.0,8.0,161.0,17/24,5.6,1.0,5-19,72.0,18.0,4.0,0-1,5-53,1.0,0.0,0.0,22:24,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,6,False,True,False,-20,16.8,27.0,0,21.9,0.0,10.0,0.0,13.0,17.0,17.0,AFC_EAST,AFC_WEST,False,True,17,False,True,False,True,0.6666666666666666,0.0,0.6666666666666666,True,2019,4,MIA,10,1,6.5,6.5,2.0,2019,4,LAC,30,0,22.5,22.5,2.0
54,2019,4,2019-09-29 17:00:00+00:00,MetLife Stadium,,,,NYG,24,2-2,0.0,WSH,3,0-4,0.0,24.0,13.0,7.0,4.0,8-13,1-1,68.0,389.0,5.7,11.0,225.0,23/31,7.3,2.0,0-0,164.0,37.0,4.4,2-4,5-45,4.0,2.0,2.0,36:09,,,,,,,,,,,,,2019_4,0,0,0,0.0,6,5,False,True,False,21,19.6,22.8,1,21.200000000000003,14.0,10.0,10.0,32.0,-29.0,-29.0,NFC_EAST,,False,False,17,False,True,False,True,0.5,0.5,0.0,False,2019,4,NYG,24,1,21.75,21.75,-1.0,2019,4,WSH,3,0,16.5,16.5,-3.0
55,2019,4,2019-09-29 17:00:00+00:00,M&T Bank Stadium,,,,BAL,25,2-2,0.0,CLE,40,2-2,0.0,24.0,12.0,11.0,1.0,4-10,1-2,67.0,395.0,5.9,12.0,222.0,24/34,5.8,2.0,4-25,173.0,29.0,6.0,2-2,3-15,3.0,1.0,0.0,29:43,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,6,False,True,False,-15,22.6,27.6,0,25.1,23.0,2.0,2.0,3.0,37.0,37.0,AFC_NORTH,AFC_NORTH,True,True,17,False,True,False,True,0.0,0.5,-0.5,False,2019,4,BAL,25,1,33.75,33.75,-1.0,2019,4,CLE,40,0,22.25,22.25,1.0
56,2019,4,2019-09-29 17:00:00+00:00,NRG Stadium,,,,HOU,10,2-2,0.0,CAR,16,2-2,0.0,18.0,7.0,8.0,3.0,4-11,0-0,62.0,264.0,4.3,12.0,128.0,21/34,3.2,1.0,6-32,136.0,22.0,6.2,1-3,7-81,2.0,1.0,0.0,29:22,,,,,,,,,,,,,2019_4,0,0,0,0.0,6,6,False,True,False,-6,18.6,24.0,0,21.3,13.0,-3.0,-3.0,20.0,-4.0,-4.0,AFC_SOUTH,NFC_SOUTH,False,False,17,False,True,False,True,0.0,0.5,-0.5,False,2019,4,HOU,10,1,19.5,19.5,-1.0,2019,4,CAR,16,0,23.75,23.75,-1.0
57,2019,4,2019-09-29 20:05:00+00:00,State Farm Stadium,,,,ARI,10,0-3-1,0.0,SEA,27,3-1,0.0,20.0,12.0,6.0,2.0,3-9,0-0,59.0,321.0,5.4,10.0,206.0,22/32,5.7,1.0,4-35,115.0,23.0,5.0,1-3,7-44,1.0,0.0,0.0,26:36,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,6,False,True,False,-17,15.8,23.2,0,19.5,20.0,-10.0,-8.5,26.0,1.0,1.0,NFC_WEST,NFC_WEST,True,True,20,True,False,False,True,0.3333333333333333,0.0,0.3333333333333333,True,2019,4,ARI,10,1,18.5,18.5,-1.0,2019,4,SEA,27,0,25.75,25.75,-2.0
58,2019,4,2019-09-29 20:05:00+00:00,Los Angeles Memorial Coliseum,,,,LAR,40,3-1,0.0,TB,55,2-2,0.0,36.0,27.0,3.0,6.0,4-11,0-1,81.0,518.0,6.4,12.0,490.0,45/68,7.0,3.0,2-27,28.0,11.0,2.5,3-4,13-106,4.0,1.0,2.0,27:24,,,,,,,,,,,,,2019_4,0,0,0,0.0,6,7,False,True,False,-15,21.8,28.2,0,25.0,27.0,13.0,13.0,14.0,41.0,41.0,NFC_WEST,NFC_SOUTH,False,True,20,True,False,False,True,0.0,0.0,0.0,False,2019,4,LAR,40,1,29.25,29.25,1.0,2019,4,TB,55,0,30.75,30.75,3.0
59,2019,4,2019-09-29 20:25:00+00:00,Soldier Field,,,,CHI,16,3-1,0.0,MIN,6,2-2,0.0,17.0,11.0,4.0,2.0,5-16,2-3,67.0,269.0,4.0,10.0,197.0,24/33,5.8,0.0,1-7,72.0,33.0,2.2,1-4,7-50,0.0,0.0,0.0,35:27,,,,,,,,,,,,,2019_4,0,0,0,0.0,5,7,False,True,False,10,20.2,28.8,1,24.5,3.0,13.0,13.0,21.0,-15.0,-15.0,NFC_NORTH,NFC_NORTH,True,True,20,True,False,False,True,0.5,0.5,0.0,False,2019,4,CHI,16,1,16.5,16.5,-1.0,2019,4,MIN,6,0,21.0,21.0,-1.0
60,2019,4,2019-09-29 20:25:00+00:00,Empower Field at Mile High,,,,DEN,24,0-4,0.0,JAX,26,2-2,0.0,19.0,15.0,2.0,2.0,4-11,0-0,54.0,371.0,6.9,12.0,303.0,22/38,8.0,1.0,0-0,68.0,16.0,4.3,2-3,5-48,1.0,0.0,0.0,20:48,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,9,False,True,False,-2,20.0,26.0,0,23.0,14.0,10.0,10.0,13.0,13.0,13.0,AFC_WEST,AFC_SOUTH,False,True,20,True,False,False,True,0.0,0.0,0.0,False,2019,4,DEN,24,1,17.5,17.5,2.0,2019,4,JAX,26,0,21.0,21.0,2.0
61,2019,4,2019-09-30 00:20:00+00:00,Caesars Superdome,,,,NO,12,3-1,0.0,DAL,10,3-1,0.0,18.0,6.0,10.0,2.0,6-14,0-0,62.0,266.0,4.3,9.0,149.0,23/30,4.3,1.0,5-44,117.0,27.0,4.3,0-4,9-80,1.0,0.0,0.0,36:04,,,,,,,,,,,,,2019_4,0,0,0,0.0,7,7,False,True,False,2,20.4,24.8,1,22.6,30.0,-18.0,-18.0,21.0,-11.0,-11.0,NFC_SOUTH,NFC_EAST,False,True,0,False,False,True,False,0.0,0.5,-0.5,False,2019,4,NO,12,1,21.0,21.0,-1.0,2019,4,DAL,10,0,26.75,26.75,-3.0
62,2019,4,2019-10-01 00:15:00+00:00,Acrisure Stadium,,,,PIT,27,1-3,0.0,CIN,3,0-4,0.0,20.0,12.0,5.0,3.0,3-9,0-1,56.0,326.0,5.8,10.0,260.0,27/31,8.4,0.0,0-0,66.0,25.0,2.6,1-2,4-37,1.0,1.0,0.0,29:46,,,,,,,,,,,,,2019_4,0,0,0,0.0,8,8,False,True,False,24,23.8,20.0,1,21.9,26.0,1.0,1.0,21.0,-18.0,-11.0,AFC_NORTH,AFC_NORTH,True,True,0,False,False,True,False,0.5,0.6666666666666666,-0.16666666666666663,False,2019,4,PIT,27,1,19.0,19.0,1.0,2019,4,CIN,3,0,14.25,14.25,-3.0
63,2019,5,2019-10-04 00:20:00+00:00,Lumen Field,,,,SEA,30,4-1,0.0,LAR,29,3-2,0.0,25.0,12.0,10.0,3.0,3-10,1-1,67.0,429.0,6.4,13.0,262.0,17/23,10.9,0.0,1-6,167.0,43.0,3.9,3-4,5-45,1.0,1.0,0.0,35:18,,,,,,,,,,,,,2019_5,0,0,0,0.0,4,4,False,True,False,1,21.8,14.8,1,18.3,27.0,3.0,4.5,13.0,16.0,4.5,NFC_WEST,NFC_WEST,True,True,0,False,False,True,False,0.3333333333333333,0.3333333333333333,0.0,False,2019,5,SEA,30,1,26.6,26.6,1.0,2019,5,LAR,29,0,29.2,29.2,-1.0
64,2019,5,2019-10-06 17:00:00+00:00,NRG Stadium,,,,HOU,53,3-2,0.0,ATL,32,1-4,0.0,31.0,18.0,11.0,2.0,10-13,0-0,67.0,592.0,8.8,10.0,426.0,28/33,12.9,0.0,0-0,166.0,34.0,4.9,4-5,9-89,1.0,1.0,2.0,31:00,,,,,,,,,,,,,2019_5,0,0,0,0.0,7,7,False,True,False,21,29.2,20.0,1,24.6,10.0,43.0,20.0,27.0,5.0,0.5,AFC_SOUTH,NFC_SOUTH,False,False,17,False,True,False,True,0.3333333333333333,0.3333333333333333,0.0,False,2019,5,HOU,53,1,26.2,26.2,1.0,2019,5,ATL,32,0,20.4,20.4,1.0
65,2019,5,2019-10-06 17:00:00+00:00,Bank of America Stadium,,,,CAR,34,3-2,0.0,JAX,27,2-3,0.0,22.0,10.0,9.0,3.0,4-12,0-1,61.0,445.0,7.3,12.0,160.0,17/31,4.7,0.0,3-21,285.0,27.0,10.6,2-3,8-70,0.0,0.0,2.0,27:36,,,,,,,,,,,,,2019_5,0,0,0,0.0,7,6,False,True,False,7,31.2,20.2,1,25.7,14.0,20.0,3.5,24.0,3.0,8.0,NFC_SOUTH,AFC_SOUTH,False,False,17,False,True,False,True,0.3333333333333333,0.3333333333333333,0.0,False,2019,5,CAR,34,1,25.8,25.8,1.0,2019,5,JAX,27,0,22.2,22.2,3.0
66,2019,5,2019-10-06 17:00:00+00:00,Acrisure Stadium,,,,PIT,23,1-4,0.0,BAL,26,3-2,0.0,18.0,9.0,3.0,6.0,3-9,0-0,51.0,269.0,5.3,12.0,192.0,21/31,6.0,1.0,1-11,77.0,19.0,4.1,1-4,11-76,2.0,1.0,0.0,25:34,,,,,,,,,,,,,2019_5,0,0,0,0.0,5,7,False,True,False,-3,33.4,23.4,0,28.4,27.0,-4.0,-1.5,33.0,-7.0,5.5,AFC_NORTH,AFC_NORTH,True,True,17,False,True,False,True,0.3333333333333333,0.3333333333333333,0.0,False,2019,5,PIT,23,1,19.8,19.8,-1.0,2019,5,BAL,26,0,32.2,32.2,1.0
67,2019,5,2019-10-06 17:00:00+00:00,Lincoln Financial Field,,,,PHI,31,3-2,0.0,NYJ,6,0-4,0.0,17.0,9.0,5.0,3.0,5-13,0-2,59.0,265.0,4.5,11.0,181.0,17/29,6.0,0.0,1-8,84.0,29.0,2.9,2-3,9-76,1.0,1.0,4.0,30:52,,,,,,,,,,,,,2019_5,0,0,0,0.0,9,14,False,True,False,25,34.2,24.0,1,29.1,24.0,7.0,-0.5,30.0,-24.0,-24.0,NFC_EAST,AFC_EAST,False,False,17,False,True,False,True,0.3333333333333333,0.5,-0.16666666666666669,False,2019,5,PHI,31,1,28.2,28.2,-1.0,2019,5,NYJ,6,0,9.75,9.75,-1.0
