date,home_team,away_team,home_score,away_score,stadium,total_yards,rush_attempts,pass_attempts,completions,first_downs,third_down_attempts,third_down_conv,fourth_down_attempts,fourth_down_conv,turnovers,penalty_yards
2023-09-24,JAX,HOU,17.0,37.0,TIAA Bank Stadium,770.0,53.0,72.0,49.0,37.0,28.0,14.0,1.0,0.0,2.0,124.0
2023-09-24,MIA,DEN,70.0,20.0,Hard Rock Stadium,1089.0,63.0,67.0,48.0,46.0,21.0,8.0,4.0,1.0,4.0,101.0
2023-09-24,MIN,LAC,24.0,28.0,U.S. Bank Stadium,950.0,39.0,103.0,73.0,52.0,25.0,9.0,5.0,3.0,6.0,139.0
2023-09-24,NYJ,NE,10.0,15.0,MetLife Stadium,529.0,62.0,68.0,33.0,29.0,33.0,10.0,2.0,1.0,1.0,58.0
2023-09-24,WAS,BUF,3.0,37.0,FedExField,616.0,46.0,70.0,39.0,35.0,24.0,10.0,2.0,0.0,6.0,60.0
2023-09-24,SEA,CAR,37.0,27.0,Lumen Field,805.0,47.0,100.0,57.0,48.0,32.0,13.0,2.0,1.0,1.0,164.0
2023-09-24,ARI,DAL,28.0,16.0,State Farm Stadium,816.0,64.0,66.0,42.0,45.0,26.0,14.0,1.0,0.0,1.0,176.0
2023-09-24,KC,CHI,41.0,10.0,GEHA Field at Arrowhead Stadium,659.0,63.0,63.0,38.0,42.0,26.0,14.0,2.0,1.0,4.0,47.0
2023-09-24,LV,PIT,18.0,23.0,Allegiant Stadium,697.0,50.0,78.0,44.0,35.0,28.0,10.0,2.0,1.0,4.0,105.0
2023-09-25,TB,PHI,11.0,25.0,Raymond James Stadium,648.0,57.0,66.0,38.0,39.0,26.0,15.0,3.0,2.0,5.0,40.0
2023-09-25,CIN,LA,19.0,16.0,Paycor Stadium,601.0,36.0,90.0,44.0,34.0,28.0,6.0,2.0,2.0,3.0,77.0
2023-09-28,GB,DET,20.0,34.0,Lambeau Field,633.0,56.0,72.0,42.0,40.0,28.0,10.0,3.0,3.0,5.0,101.0
2023-10-01,JAX,ATL,23.0,7.0,Wembley Stadium,587.0,54.0,67.0,42.0,33.0,26.0,11.0,3.0,1.0,5.0,75.0
2023-10-01,BUF,MIA,48.0,20.0,New Era Field,807.0,48.0,67.0,46.0,43.0,20.0,8.0,3.0,0.0,5.0,118.0
2023-10-01,CAR,MIN,13.0,21.0,Bank of America Stadium,497.0,54.0,58.0,37.0,34.0,22.0,6.0,5.0,3.0,5.0,117.0
2023-10-01,CHI,DEN,28.0,31.0,Soldier Field,782.0,50.0,68.0,49.0,43.0,23.0,12.0,3.0,1.0,2.0,130.0
2023-10-01,CLE,BAL,3.0,28.0,FirstEnergy Stadium,462.0,58.0,62.0,34.0,29.0,28.0,8.0,2.0,2.0,6.0,134.0
2023-10-01,HOU,PIT,30.0,6.0,NRG Stadium,676.0,63.0,62.0,35.0,36.0,26.0,12.0,2.0,0.0,5.0,81.0
2023-10-01,IND,LA,23.0,29.0,Lucas Oil Stadium,800.0,67.0,71.0,38.0,44.0,25.0,9.0,3.0,2.0,4.0,165.0
2023-10-01,NO,TB,9.0,26.0,Mercedes-Benz Superdome,550.0,52.0,77.0,49.0,37.0,29.0,13.0,2.0,1.0,4.0,149.0
2023-10-01,PHI,WAS,34.0,31.0,Lincoln Financial Field,782.0,56.0,86.0,54.0,47.0,29.0,12.0,4.0,4.0,3.0,122.0
2023-10-01,TEN,CIN,27.0,3.0,Nissan Stadium,611.0,51.0,62.0,39.0,37.0,22.0,10.0,2.0,1.0,6.0,67.0
2023-10-01,LAC,LV,24.0,17.0,SoFi Stadium,569.0,60.0,72.0,37.0,38.0,25.0,6.0,5.0,4.0,6.0,114.0
2023-10-01,DAL,NE,38.0,3.0,AT&T Stadium,632.0,53.0,72.0,46.0,32.0,28.0,12.0,3.0,0.0,5.0,82.0
2023-10-01,SF,ARI,35.0,16.0,Levi's Stadium,757.0,57.0,64.0,48.0,52.0,20.0,11.0,4.0,3.0,1.0,76.0
2023-10-01,NYJ,KC,20.0,23.0,MetLife Stadium,739.0,52.0,72.0,46.0,41.0,24.0,12.0,0.0,0.0,5.0,88.0
2023-10-02,NYG,SEA,3.0,24.0,MetLife Stadium,529.0,52.0,73.0,42.0,30.0,28.0,9.0,6.0,2.0,5.0,119.0
2023-10-05,WAS,CHI,20.0,40.0,FedExField,841.0,43.0,89.0,52.0,41.0,27.0,13.0,2.0,1.0,3.0,40.0
2023-10-08,BUF,JAX,20.0,25.0,Tottenham Stadium,864.0,55.0,83.0,52.0,47.0,30.0,15.0,0.0,0.0,6.0,165.0
2023-10-08,ATL,HOU,21.0,19.0,Mercedes-Benz Stadium,762.0,59.0,74.0,49.0,43.0,27.0,11.0,0.0,0.0,3.0,80.0
2023-10-08,DET,CAR,42.0,24.0,Ford Field,719.0,53.0,72.0,45.0,49.0,20.0,9.0,3.0,2.0,4.0,80.0
2023-10-08,IND,TEN,23.0,16.0,Lucas Oil Stadium,777.0,56.0,63.0,43.0,40.0,25.0,13.0,3.0,1.0,2.0,113.0
2023-10-08,MIA,NYG,31.0,16.0,Hard Rock Stadium,792.0,52.0,70.0,45.0,37.0,25.0,8.0,2.0,1.0,5.0,86.0
2023-10-08,NE,NO,0.0,34.0,Gillette Stadium,460.0,60.0,61.0,33.0,24.0,29.0,6.0,2.0,0.0,4.0,116.0
2023-10-08,PIT,BAL,17.0,10.0,Acrisure Stadium,624.0,55.0,78.0,40.0,36.0,29.0,11.0,2.0,0.0,5.0,50.0
2023-10-08,ARI,CIN,20.0,34.0,State Farm Stadium,674.0,52.0,84.0,51.0,42.0,25.0,9.0,6.0,0.0,5.0,56.0
2023-10-08,LA,PHI,14.0,23.0,SoFi Stadium,703.0,53.0,80.0,46.0,43.0,32.0,19.0,4.0,2.0,2.0,83.0
2023-10-08,DEN,NYJ,21.0,31.0,Empower Field at Mile High,717.0,55.0,65.0,39.0,35.0,22.0,7.0,0.0,0.0,9.0,102.0
2023-10-08,MIN,KC,20.0,27.0,U.S. Bank Stadium,662.0,39.0,93.0,60.0,44.0,29.0,15.0,5.0,4.0,2.0,137.0
2023-10-08,SF,DAL,42.0,10.0,Levi's Stadium,618.0,60.0,56.0,34.0,33.0,22.0,10.0,2.0,0.0,5.0,105.0
2023-10-09,LV,GB,17.0,13.0,Allegiant Stadium,564.0,54.0,67.0,38.0,35.0,25.0,9.0,2.0,2.0,4.0,46.0
2023-10-12,KC,DEN,19.0,8.0,GEHA Field at Arrowhead Stadium,588.0,51.0,69.0,43.0,36.0,23.0,8.0,2.0,0.0,6.0,118.0
2023-10-15,TEN,BAL,16.0,24.0,Tottenham Stadium,593.0,58.0,58.0,33.0,36.0,25.0,9.0,0.0,0.0,3.0,133.0
2023-10-15,ATL,WAS,16.0,24.0,Mercedes-Benz Stadium,595.0,52.0,78.0,42.0,38.0,25.0,7.0,4.0,2.0,3.0,71.0
2023-10-15,CHI,MIN,13.0,19.0,Soldier Field,495.0,58.0,62.0,37.0,30.0,27.0,8.0,3.0,1.0,7.0,92.0
2023-10-15,CIN,SEA,17.0,13.0,Paycor Stadium,598.0,40.0,83.0,51.0,38.0,23.0,8.0,2.0,0.0,3.0,107.0
2023-10-15,CLE,SF,19.0,17.0,FirstEnergy Stadium,549.0,59.0,66.0,30.0,32.0,25.0,6.0,1.0,1.0,5.0,224.0
2023-10-15,HOU,NO,20.0,13.0,NRG Stadium,727.0,56.0,82.0,46.0,43.0,26.0,10.0,2.0,0.0,3.0,112.0
2023-10-15,JAX,IND,37.0,20.0,TIAA Bank Stadium,587.0,46.0,91.0,53.0,35.0,31.0,10.0,7.0,4.0,5.0,71.0
2023-10-15,MIA,CAR,42.0,21.0,Hard Rock Stadium,720.0,58.0,75.0,45.0,44.0,27.0,12.0,4.0,0.0,3.0,36.0
2023-10-15,LV,NE,21.0,17.0,Allegiant Stadium,607.0,52.0,69.0,44.0,35.0,28.0,14.0,0.0,0.0,2.0,121.0
2023-10-15,LA,ARI,26.0,9.0,SoFi Stadium,727.0,58.0,70.0,36.0,37.0,28.0,10.0,4.0,2.0,3.0,95.0
2023-10-15,NYJ,PHI,20.0,14.0,MetLife Stadium,594.0,43.0,86.0,47.0,40.0,25.0,9.0,3.0,1.0,4.0,114.0
2023-10-15,TB,DET,6.0,20.0,Raymond James Stadium,631.0,38.0,85.0,49.0,32.0,28.0,11.0,2.0,1.0,2.0,68.0
2023-10-15,BUF,NYG,14.0,9.0,New Era Field,614.0,63.0,69.0,43.0,41.0,31.0,16.0,2.0,1.0,3.0,116.0
2023-10-16,LAC,DAL,17.0,20.0,SoFi Stadium,614.0,49.0,73.0,43.0,38.0,27.0,10.0,4.0,2.0,2.0,164.0
2023-10-19,NO,JAX,24.0,31.0,Mercedes-Benz Superdome,739.0,57.0,87.0,54.0,42.0,29.0,5.0,8.0,5.0,4.0,76.0
2023-10-22,BAL,DET,38.0,6.0,M&T Bank Stadium,840.0,41.0,87.0,54.0,41.0,24.0,9.0,7.0,3.0,4.0,102.0
2023-10-22,CHI,LV,30.0,12.0,Soldier Field,558.0,52.0,78.0,48.0,43.0,22.0,10.0,3.0,2.0,4.0,125.0
2023-10-22,IND,CLE,38.0,39.0,Lucas Oil Stadium,772.0,74.0,66.0,31.0,37.0,31.0,11.0,2.0,1.0,8.0,87.0
2023-10-22,NE,BUF,29.0,25.0,Gillette Stadium,705.0,49.0,74.0,52.0,45.0,21.0,9.0,3.0,2.0,3.0,105.0
2023-10-22,NYG,WAS,14.0,7.0,MetLife Stadium,629.0,51.0,81.0,40.0,29.0,31.0,6.0,3.0,2.0,5.0,115.0
2023-10-22,TB,ATL,13.0,16.0,Raymond James Stadium,730.0,58.0,71.0,46.0,41.0,25.0,13.0,1.0,0.0,6.0,126.0
2023-10-22,LA,PIT,17.0,24.0,SoFi Stadium,656.0,60.0,59.0,31.0,36.0,28.0,13.0,1.0,1.0,2.0,116.0
2023-10-22,SEA,ARI,20.0,10.0,Lumen Field,567.0,57.0,64.0,38.0,33.0,28.0,12.0,3.0,0.0,5.0,81.0
2023-10-22,DEN,GB,19.0,17.0,Empower Field at Mile High,670.0,54.0,62.0,42.0,36.0,26.0,11.0,3.0,2.0,1.0,116.0
2023-10-22,KC,LAC,31.0,17.0,GEHA Field at Arrowhead Stadium,841.0,47.0,78.0,49.0,41.0,25.0,12.0,1.0,1.0,4.0,86.0
2023-10-22,PHI,MIA,31.0,17.0,Lincoln Financial Field,599.0,46.0,70.0,46.0,37.0,23.0,8.0,6.0,4.0,4.0,70.0
2023-10-23,MIN,SF,22.0,17.0,U.S. Bank Stadium,777.0,43.0,76.0,56.0,43.0,22.0,13.0,1.0,1.0,4.0,72.0
2023-10-26,BUF,TB,24.0,18.0,New Era Field,731.0,43.0,88.0,56.0,42.0,28.0,11.0,2.0,1.0,3.0,160.0
2023-10-29,CAR,HOU,15.0,13.0,Bank of America Stadium,453.0,54.0,64.0,38.0,36.0,26.0,10.0,3.0,2.0,1.0,90.0
2023-10-29,DAL,LA,43.0,20.0,AT&T Stadium,669.0,50.0,73.0,45.0,39.0,25.0,10.0,3.0,2.0,2.0,46.0
2023-10-29,GB,MIN,10.0,24.0,Lambeau Field,616.0,48.0,83.0,50.0,40.0,32.0,15.0,5.0,2.0,4.0,134.0
2023-10-29,IND,NO,27.0,38.0,Lucas Oil Stadium,882.0,60.0,73.0,43.0,43.0,28.0,13.0,1.0,1.0,2.0,103.0
2023-10-29,MIA,NE,31.0,17.0,Hard Rock Stadium,608.0,45.0,79.0,49.0,37.0,23.0,6.0,5.0,4.0,3.0,70.0
2023-10-29,NYG,NYJ,10.0,13.0,MetLife Stadium,445.0,74.0,58.0,23.0,24.0,34.0,4.0,1.0,0.0,4.0,158.0
2023-10-29,PIT,JAX,10.0,20.0,Acrisure Stadium,640.0,49.0,81.0,49.0,36.0,25.0,9.0,2.0,0.0,7.0,124.0
2023-10-29,TEN,ATL,28.0,23.0,Nissan Stadium,717.0,62.0,71.0,39.0,34.0,30.0,9.0,3.0,2.0,2.0,68.0
2023-10-29,WAS,PHI,31.0,38.0,FedExField,846.0,38.0,93.0,68.0,47.0,25.0,15.0,4.0,1.0,4.0,93.0
2023-10-29,SEA,CLE,24.0,20.0,Lumen Field,747.0,57.0,73.0,39.0,39.0,27.0,10.0,2.0,1.0,6.0,68.0
2023-10-29,ARI,BAL,24.0,31.0,State Farm Stadium,580.0,62.0,71.0,43.0,42.0,23.0,9.0,2.0,0.0,4.0,115.0
2023-10-29,DEN,KC,24.0,9.0,Empower Field at Mile High,514.0,56.0,66.0,36.0,37.0,24.0,9.0,4.0,1.0,7.0,73.0
2023-10-29,SF,CIN,17.0,31.0,Levi's Stadium,860.0,50.0,68.0,50.0,52.0,17.0,8.0,0.0,0.0,5.0,69.0
2023-10-29,LAC,CHI,30.0,13.0,SoFi Stadium,647.0,50.0,79.0,56.0,37.0,27.0,13.0,5.0,1.0,4.0,68.0
2023-10-30,DET,LV,26.0,14.0,Ford Field,643.0,61.0,65.0,36.0,41.0,23.0,7.0,4.0,1.0,5.0,95.0
2023-11-02,PIT,TEN,20.0,16.0,Acrisure Stadium,666.0,55.0,73.0,41.0,45.0,25.0,9.0,2.0,1.0,1.0,131.0
2023-11-05,KC,MIA,21.0,14.0,Deutsche Bank Park,559.0,45.0,69.0,41.0,36.0,22.0,6.0,1.0,0.0,4.0,114.0
2023-11-05,ATL,MIN,28.0,31.0,Mercedes-Benz Stadium,735.0,61.0,80.0,46.0,40.0,34.0,17.0,1.0,1.0,5.0,66.0
2023-11-05,BAL,SEA,37.0,3.0,M&T Bank Stadium,666.0,56.0,66.0,39.0,35.0,25.0,7.0,3.0,1.0,5.0,40.0
2023-11-05,CLE,ARI,27.0,0.0,FirstEnergy Stadium,384.0,61.0,58.0,30.0,24.0,29.0,7.0,3.0,1.0,3.0,105.0
2023-11-05,GB,LA,20.0,3.0,Lambeau Field,578.0,64.0,59.0,33.0,31.0,28.0,12.0,3.0,1.0,5.0,93.0
2023-11-05,HOU,TB,39.0,37.0,NRG Stadium,830.0,50.0,79.0,51.0,47.0,24.0,6.0,3.0,3.0,4.0,205.0
2023-11-05,NE,WAS,17.0,20.0,Gillette Stadium,759.0,48.0,92.0,53.0,41.0,29.0,12.0,2.0,1.0,3.0,60.0
2023-11-05,NO,CHI,24.0,17.0,Mercedes-Benz Superdome,669.0,59.0,67.0,44.0,38.0,26.0,13.0,2.0,1.0,6.0,76.0
2023-11-05,CAR,IND,13.0,27.0,Bank of America Stadium,473.0,58.0,70.0,41.0,33.0,29.0,11.0,3.0,2.0,5.0,106.0
2023-11-05,LV,NYG,30.0,6.0,Allegiant Stadium,611.0,59.0,63.0,35.0,30.0,26.0,8.0,6.0,1.0,3.0,38.0
2023-11-05,PHI,DAL,28.0,23.0,Lincoln Financial Field,698.0,55.0,75.0,46.0,45.0,29.0,13.0,7.0,5.0,5.0,181.0
2023-11-05,CIN,BUF,24.0,18.0,Paycor Stadium,716.0,38.0,85.0,57.0,44.0,27.0,15.0,2.0,1.0,2.0,98.0
2023-11-06,NYJ,LAC,6.0,27.0,MetLife Stadium,461.0,41.0,92.0,49.0,30.0,33.0,10.0,4.0,3.0,7.0,79.0
2023-11-09,CHI,CAR,16.0,13.0,Soldier Field,508.0,53.0,74.0,41.0,32.0,30.0,9.0,4.0,4.0,1.0,89.0
2023-11-12,NE,IND,6.0,10.0,Deutsche Bank Park,604.0,62.0,60.0,36.0,34.0,27.0,11.0,3.0,3.0,4.0,68.0
2023-11-12,BAL,CLE,31.0,33.0,M&T Bank Stadium,681.0,61.0,65.0,33.0,41.0,24.0,10.0,2.0,1.0,5.0,119.0
2023-11-12,CIN,HOU,27.0,30.0,Paycor Stadium,924.0,50.0,84.0,50.0,46.0,27.0,10.0,2.0,1.0,6.0,113.0
2023-11-12,JAX,SF,3.0,34.0,TIAA Bank Stadium,658.0,47.0,67.0,38.0,32.0,24.0,8.0,3.0,1.0,4.0,129.0
2023-11-12,MIN,NO,27.0,19.0,U.S. Bank Stadium,672.0,50.0,81.0,49.0,39.0,29.0,10.0,2.0,2.0,3.0,109.0
2023-11-12,PIT,GB,23.0,19.0,Acrisure Stadium,723.0,60.0,65.0,35.0,38.0,29.0,12.0,3.0,3.0,4.0,59.0
2023-11-12,TB,TEN,20.0,6.0,Raymond James Stadium,549.0,45.0,75.0,37.0,32.0,30.0,13.0,2.0,0.0,3.0,85.0
2023-11-12,ARI,ATL,25.0,23.0,State Farm Stadium,606.0,67.0,60.0,31.0,40.0,25.0,10.0,3.0,2.0,1.0,155.0
2023-11-12,LAC,DET,38.0,41.0,SoFi Stadium,954.0,59.0,73.0,50.0,47.0,27.0,11.0,8.0,7.0,1.0,80.0
2023-11-12,DAL,NYG,49.0,17.0,AT&T Stadium,812.0,56.0,76.0,47.0,45.0,24.0,6.0,5.0,3.0,3.0,88.0
2023-11-12,SEA,WAS,29.0,26.0,Lumen Field,845.0,40.0,95.0,60.0,43.0,29.0,11.0,2.0,2.0,1.0,89.0
2023-11-12,LV,NYJ,16.0,12.0,Allegiant Stadium,639.0,53.0,72.0,39.0,28.0,31.0,12.0,2.0,2.0,6.0,108.0
2023-11-13,BUF,DEN,22.0,24.0,New Era Field,671.0,65.0,60.0,39.0,36.0,27.0,11.0,2.0,1.0,6.0,124.0
2023-11-16,BAL,CIN,34.0,20.0,M&T Bank Stadium,677.0,54.0,65.0,35.0,41.0,23.0,8.0,1.0,1.0,1.0,188.0
2023-11-19,CAR,DAL,10.0,33.0,Bank of America Stadium,498.0,50.0,77.0,43.0,36.0,31.0,12.0,3.0,3.0,3.0,135.0
2023-11-19,CLE,PIT,13.0,10.0,FirstEnergy Stadium,508.0,55.0,75.0,39.0,31.0,31.0,7.0,2.0,2.0,1.0,56.0
2023-11-19,DET,CHI,31.0,26.0,Ford Field,674.0,68.0,63.0,39.0,47.0,24.0,13.0,2.0,2.0,6.0,94.0
2023-11-19,GB,LAC,23.0,20.0,Lambeau Field,791.0,52.0,81.0,48.0,40.0,28.0,14.0,3.0,0.0,5.0,90.0
2023-11-19,HOU,ARI,21.0,16.0,NRG Stadium,738.0,51.0,75.0,48.0,41.0,23.0,12.0,5.0,1.0,6.0,69.0
2023-11-19,JAX,TEN,34.0,14.0,TIAA Bank Stadium,624.0,55.0,52.0,37.0,36.0,19.0,6.0,5.0,4.0,2.0,95.0
2023-11-19,MIA,LV,20.0,13.0,Hard Rock Stadium,718.0,44.0,83.0,52.0,33.0,25.0,7.0,3.0,0.0,6.0,85.0
2023-11-19,WAS,NYG,19.0,31.0,FedExField,696.0,47.0,84.0,49.0,41.0,27.0,10.0,2.0,1.0,7.0,38.0
2023-11-19,SF,TB,27.0,14.0,Levi's Stadium,707.0,48.0,78.0,50.0,44.0,24.0,11.0,4.0,1.0,3.0,85.0
2023-11-19,BUF,NYJ,32.0,6.0,New Era Field,548.0,56.0,70.0,35.0,36.0,24.0,5.0,6.0,5.0,6.0,112.0
2023-11-19,LA,SEA,17.0,16.0,SoFi Stadium,558.0,48.0,74.0,41.0,35.0,24.0,7.0,3.0,2.0,2.0,222.0
2023-11-19,DEN,MIN,21.0,20.0,Empower Field at Mile High,680.0,52.0,71.0,47.0,32.0,27.0,8.0,5.0,4.0,6.0,103.0
2023-11-20,KC,PHI,17.0,21.0,GEHA Field at Arrowhead Stadium,574.0,57.0,71.0,38.0,38.0,28.0,11.0,3.0,2.0,4.0,116.0
2023-11-23,DET,GB,22.0,29.0,Ford Field,845.0,54.0,81.0,51.0,42.0,26.0,12.0,6.0,1.0,3.0,111.0
2023-11-23,DAL,WAS,45.0,10.0,AT&T Stadium,809.0,45.0,81.0,50.0,44.0,25.0,13.0,3.0,0.0,2.0,73.0
2023-11-23,SEA,SF,13.0,31.0,Lumen Field,597.0,54.0,65.0,39.0,37.0,22.0,8.0,1.0,0.0,4.0,59.0
2023-11-24,NYJ,MIA,13.0,34.0,MetLife Stadium,554.0,47.0,77.0,48.0,34.0,30.0,16.0,4.0,2.0,8.0,98.0
2023-11-26,ATL,NO,24.0,15.0,Mercedes-Benz Stadium,840.0,69.0,60.0,37.0,46.0,22.0,10.0,1.0,0.0,5.0,85.0
2023-11-26,CIN,PIT,10.0,16.0,Paycor Stadium,643.0,44.0,65.0,43.0,31.0,27.0,10.0,0.0,0.0,3.0,91.0
2023-11-26,HOU,JAX,21.0,24.0,NRG Stadium,799.0,48.0,79.0,49.0,40.0,26.0,13.0,1.0,0.0,1.0,84.0
2023-11-26,IND,TB,27.0,20.0,Lucas Oil Stadium,692.0,46.0,80.0,44.0,43.0,24.0,7.0,5.0,4.0,5.0,64.0
2023-11-26,NYG,NE,10.0,7.0,MetLife Stadium,503.0,50.0,68.0,38.0,28.0,27.0,8.0,2.0,2.0,9.0,50.0
2023-11-26,TEN,CAR,17.0,10.0,Nissan Stadium,522.0,56.0,64.0,36.0,34.0,27.0,8.0,4.0,3.0,1.0,88.0
2023-11-26,ARI,LA,14.0,37.0,State Farm Stadium,751.0,49.0,83.0,52.0,44.0,29.0,12.0,5.0,4.0,1.0,57.0
2023-11-26,DEN,CLE,29.0,12.0,Empower Field at Mile High,563.0,63.0,70.0,33.0,36.0,27.0,8.0,6.0,2.0,7.0,137.0
2023-11-26,LV,KC,17.0,31.0,Allegiant Stadium,718.0,46.0,70.0,50.0,39.0,25.0,12.0,2.0,0.0,0.0,40.0
2023-11-26,PHI,BUF,37.0,34.0,Lincoln Financial Field,883.0,72.0,85.0,47.0,52.0,33.0,17.0,1.0,1.0,4.0,110.0
2023-11-26,LAC,BAL,10.0,20.0,SoFi Stadium,640.0,54.0,81.0,47.0,36.0,28.0,11.0,6.0,2.0,5.0,83.0
2023-11-27,MIN,CHI,10.0,12.0,U.S. Bank Stadium,559.0,45.0,74.0,49.0,33.0,27.0,10.0,3.0,1.0,8.0,100.0
2023-11-30,DAL,SEA,41.0,35.0,AT&T Stadium,819.0,56.0,88.0,52.0,58.0,28.0,17.0,5.0,1.0,1.0,257.0
2023-12-03,HOU,DEN,22.0,17.0,NRG Stadium,635.0,60.0,63.0,32.0,30.0,27.0,4.0,4.0,4.0,4.0,89.0
2023-12-03,NE,LAC,0.0,6.0,Gillette Stadium,498.0,56.0,67.0,35.0,26.0,29.0,9.0,3.0,1.0,2.0,34.0
2023-12-03,NO,DET,28.0,33.0,Mercedes-Benz Superdome,709.0,66.0,58.0,35.0,40.0,25.0,12.0,1.0,0.0,3.0,95.0
2023-12-03,NYJ,ATL,8.0,13.0,MetLife Stadium,453.0,59.0,72.0,31.0,29.0,29.0,6.0,3.0,2.0,8.0,126.0
2023-12-03,PIT,ARI,10.0,24.0,Acrisure Stadium,599.0,69.0,52.0,31.0,36.0,28.0,14.0,1.0,0.0,4.0,128.0
2023-12-03,TEN,IND,28.0,31.0,Nissan Stadium,736.0,65.0,85.0,42.0,44.0,31.0,9.0,2.0,1.0,6.0,103.0
2023-12-03,WAS,MIA,15.0,45.0,FedExField,653.0,62.0,52.0,31.0,31.0,27.0,13.0,3.0,3.0,2.0,46.0
2023-12-03,TB,CAR,21.0,18.0,Raymond James Stadium,606.0,63.0,65.0,29.0,30.0,30.0,9.0,3.0,1.0,4.0,98.0
2023-12-03,LA,CLE,36.0,19.0,SoFi Stadium,726.0,48.0,83.0,45.0,40.0,28.0,11.0,2.0,0.0,1.0,131.0
2023-12-03,PHI,SF,19.0,42.0,Lincoln Financial Field,789.0,46.0,81.0,47.0,46.0,26.0,16.0,3.0,2.0,2.0,94.0
2023-12-03,GB,KC,27.0,19.0,Lambeau Field,719.0,51.0,74.0,46.0,48.0,21.0,12.0,2.0,1.0,1.0,113.0
2023-12-04,JAX,CIN,31.0,34.0,TIAA Bank Stadium,867.0,56.0,84.0,64.0,50.0,29.0,14.0,4.0,3.0,4.0,90.0
2023-12-07,PIT,NE,18.0,21.0,Acrisure Stadium,569.0,53.0,69.0,41.0,32.0,27.0,7.0,3.0,1.0,3.0,64.0
2023-12-10,ATL,TB,25.0,29.0,Mercedes-Benz Stadium,726.0,63.0,74.0,40.0,39.0,29.0,11.0,3.0,2.0,7.0,36.0
2023-12-10,BAL,LA,37.0,31.0,M&T Bank Stadium,861.0,56.0,90.0,47.0,46.0,28.0,10.0,0.0,0.0,4.0,113.0
2023-12-10,CHI,DET,28.0,13.0,Soldier Field,603.0,54.0,76.0,39.0,32.0,29.0,12.0,7.0,2.0,5.0,94.0
2023-12-10,CIN,IND,34.0,14.0,Paycor Stadium,659.0,50.0,68.0,45.0,38.0,22.0,6.0,3.0,2.0,3.0,106.0
2023-12-10,CLE,JAX,31.0,27.0,FirstEnergy Stadium,682.0,48.0,101.0,54.0,36.0,35.0,11.0,4.0,3.0,7.0,115.0
2023-12-10,NO,CAR,28.0,6.0,Mercedes-Benz Superdome,510.0,64.0,67.0,31.0,30.0,30.0,11.0,7.0,1.0,4.0,57.0
2023-12-10,NYJ,HOU,30.0,6.0,MetLife Stadium,482.0,45.0,73.0,38.0,30.0,27.0,7.0,4.0,1.0,3.0,87.0
2023-12-10,LV,MIN,0.0,3.0,Allegiant Stadium,433.0,47.0,77.0,40.0,24.0,34.0,11.0,3.0,3.0,4.0,73.0
2023-12-10,SF,SEA,28.0,16.0,Levi's Stadium,851.0,43.0,66.0,41.0,36.0,22.0,8.0,1.0,0.0,4.0,69.0
2023-12-10,KC,BUF,17.0,20.0,GEHA Field at Arrowhead Stadium,673.0,46.0,89.0,48.0,42.0,27.0,12.0,2.0,1.0,4.0,80.0
2023-12-10,LAC,DEN,7.0,24.0,SoFi Stadium,605.0,50.0,83.0,43.0,35.0,29.0,8.0,6.0,1.0,4.0,36.0
2023-12-10,DAL,PHI,33.0,13.0,AT&T Stadium,718.0,55.0,71.0,43.0,40.0,25.0,13.0,3.0,2.0,4.0,145.0
2023-12-11,MIA,TEN,27.0,28.0,Hard Rock Stadium,771.0,60.0,78.0,46.0,42.0,26.0,9.0,1.0,0.0,5.0,120.0
2023-12-11,NYG,GB,24.0,22.0,MetLife Stadium,693.0,60.0,62.0,42.0,37.0,24.0,8.0,2.0,1.0,5.0,86.0
2023-12-14,LV,LAC,63.0,21.0,Allegiant Stadium,704.0,54.0,72.0,45.0,38.0,28.0,15.0,1.0,0.0,6.0,95.0
2023-12-16,CIN,MIN,27.0,24.0,Paycor Stadium,802.0,52.0,84.0,55.0,46.0,25.0,11.0,2.0,1.0,4.0,48.0
2023-12-16,IND,PIT,30.0,13.0,Lucas Oil Stadium,588.0,58.0,61.0,36.0,32.0,27.0,10.0,5.0,3.0,3.0,111.0
2023-12-16,DET,DEN,42.0,17.0,Ford Field,735.0,56.0,70.0,42.0,49.0,23.0,10.0,3.0,3.0,1.0,94.0
2023-12-17,CAR,ATL,9.0,7.0,Bank of America Stadium,487.0,67.0,47.0,30.0,29.0,28.0,11.0,3.0,0.0,6.0,60.0
2023-12-17,CLE,CHI,20.0,17.0,FirstEnergy Stadium,613.0,45.0,92.0,48.0,26.0,34.0,8.0,3.0,1.0,10.0,67.0
2023-12-17,GB,TB,20.0,34.0,Lambeau Field,773.0,44.0,74.0,51.0,40.0,23.0,13.0,3.0,1.0,3.0,83.0
2023-12-17,MIA,NYJ,30.0,0.0,Hard Rock Stadium,393.0,40.0,72.0,41.0,26.0,28.0,11.0,4.0,2.0,4.0,120.0
2023-12-17,NE,KC,17.0,27.0,Gillette Stadium,532.0,36.0,76.0,51.0,29.0,25.0,7.0,3.0,1.0,7.0,60.0
2023-12-17,NO,NYG,24.0,6.0,Mercedes-Benz Superdome,489.0,44.0,75.0,45.0,32.0,28.0,8.0,5.0,3.0,0.0,90.0
2023-12-17,TEN,HOU,16.0,19.0,Nissan Stadium,544.0,62.0,73.0,40.0,35.0,30.0,9.0,2.0,2.0,4.0,117.0
